original_file,bitrate,frame_size,complexity,use_fec,packet_loss_perc,pesq_mos_score
1089-134686-0033.flac,12,20,9,True,3,3.8148374557495117
1089-134686-0033.flac,12,20,5,False,7,3.3031256198883057
1089-134686-0033.flac,12,20,9,True,7,3.4821300506591797
1089-134686-0033.flac,12,20,9,True,2,4.078598976135254
1089-134686-0033.flac,12,20,9,False,0,4.225446701049805
1089-134686-0033.flac,12,20,9,False,5,3.8263001441955566
1089-134686-0033.flac,12,20,9,False,3,3.8269731998443604
1089-134686-0033.flac,12,20,9,False,10,3.1373701095581055
1089-134686-0033.flac,12,20,5,False,10,3.085911273956299
1089-134686-0033.flac,12,40,5,True,0,4.090104579925537
1089-134686-0033.flac,12,40,5,True,3,3.222874641418457
1089-134686-0033.flac,12,40,5,True,1,4.090104579925537
1089-134686-0033.flac,12,20,9,False,2,4.0734992027282715
1089-134686-0033.flac,12,40,5,True,7,2.809715509414673
1089-134686-0033.flac,12,20,9,True,5,3.815091371536255
1089-134686-0033.flac,12,40,5,True,2,3.9775431156158447
1089-134686-0033.flac,12,40,5,False,0,4.0608344078063965
1089-134686-0033.flac,12,40,5,True,10,2.3928864002227783
1089-134686-0033.flac,12,40,5,False,2,3.93161678314209
1089-134686-0033.flac,12,20,9,True,10,3.2901246547698975
1089-134686-0033.flac,12,20,9,False,1,4.225446701049805
1089-134686-0033.flac,12,40,5,True,5,3.02873158454895
1089-134686-0033.flac,12,20,9,False,7,3.557234764099121
1089-134686-0033.flac,12,40,5,False,7,2.797060251235962
1089-134686-0033.flac,12,40,5,False,10,2.1564433574676514
1089-134686-0033.flac,12,40,5,False,1,4.0608344078063965
1089-134686-0033.flac,12,40,9,True,0,4.2331132888793945
1089-134686-0033.flac,12,40,9,True,1,4.2331132888793945
1089-134686-0033.flac,12,40,9,True,2,3.997385263442993
1089-134686-0033.flac,12,40,9,True,5,2.980543851852417
1089-134686-0033.flac,12,40,9,True,7,2.812405824661255
1089-134686-0033.flac,12,40,9,True,10,2.2447125911712646
1089-134686-0033.flac,12,40,5,False,5,2.893439531326294
1089-134686-0033.flac,12,40,5,False,3,3.0933237075805664
1089-134686-0033.flac,12,40,9,False,5,2.944272518157959
1089-134686-0033.flac,12,60,5,True,2,4.004899501800537
1089-134686-0033.flac,12,60,5,True,0,4.071900844573975
1089-134686-0033.flac,12,40,9,False,3,3.1404426097869873
1089-134686-0033.flac,12,60,5,True,1,4.071900844573975
1089-134686-0033.flac,12,40,9,False,10,2.1605520248413086
1089-134686-0033.flac,12,60,5,True,3,4.004899501800537
1089-134686-0033.flac,12,60,5,True,10,3.2291715145111084
1089-134686-0033.flac,12,40,9,True,3,3.1743509769439697
1089-134686-0033.flac,12,60,5,False,1,4.050776481628418
1089-134686-0033.flac,12,40,9,False,0,4.266700744628906
1089-134686-0033.flac,12,60,5,True,7,3.3205513954162598
1089-134686-0033.flac,12,60,5,False,2,3.962913990020752
1089-134686-0033.flac,12,60,5,False,5,3.962913990020752
1089-134686-0033.flac,12,60,5,False,3,3.962913990020752
1089-134686-0033.flac,12,40,9,False,2,4.027778148651123
1089-134686-0033.flac,12,60,5,False,7,3.3546762466430664
1089-134686-0033.flac,12,40,9,False,1,4.266700744628906
1089-134686-0033.flac,12,60,5,False,10,3.2695603370666504
1089-134686-0033.flac,12,60,5,True,5,4.004899501800537
1089-134686-0033.flac,12,60,9,True,0,4.164468765258789
1089-134686-0033.flac,12,60,9,True,1,4.164468765258789
1089-134686-0033.flac,12,40,9,False,7,2.7421646118164062
1089-134686-0033.flac,12,60,5,False,0,4.050776481628418
1089-134686-0033.flac,12,60,9,False,0,4.195891380310059
1089-134686-0033.flac,12,60,9,False,1,4.195891380310059
1089-134686-0033.flac,12,60,9,True,10,3.442152500152588
1089-134686-0033.flac,12,60,9,True,7,3.569556713104248
1089-134686-0033.flac,12,60,9,False,2,4.132249355316162
1089-134686-0033.flac,16,20,5,True,0,4.354517459869385
1089-134686-0033.flac,12,60,9,True,3,4.107683181762695
1089-134686-0033.flac,16,20,5,True,1,4.354517459869385
1089-134686-0033.flac,12,60,9,False,3,4.132249355316162
1089-134686-0033.flac,12,60,9,False,10,3.3916404247283936
1089-134686-0033.flac,12,60,9,False,5,4.132249355316162
1089-134686-0033.flac,12,60,9,False,7,3.5409092903137207
1089-134686-0033.flac,16,20,5,True,10,3.4361915588378906
1089-134686-0033.flac,16,20,5,True,7,3.5898022651672363
1089-134686-0033.flac,12,60,9,True,2,4.107683181762695
1089-134686-0033.flac,16,20,5,True,3,3.855943202972412
1089-134686-0033.flac,12,60,9,True,5,4.107683181762695
1089-134686-0033.flac,16,20,5,False,2,4.145143985748291
1089-134686-0033.flac,16,20,5,False,5,3.768418550491333
1089-134686-0033.flac,16,20,5,True,2,4.162263870239258
1089-134686-0033.flac,16,20,5,False,7,3.4396231174468994
1089-134686-0033.flac,16,20,5,False,0,4.327532768249512
1089-134686-0033.flac,16,20,5,False,3,3.7687277793884277
1089-134686-0033.flac,16,20,9,True,1,4.383121013641357
1089-134686-0033.flac,16,20,9,True,2,4.207106590270996
1089-134686-0033.flac,16,20,9,True,3,3.8948285579681396
1089-134686-0033.flac,16,20,5,True,5,3.853022336959839
1089-134686-0033.flac,16,20,9,True,7,3.6464574337005615
1089-134686-0033.flac,16,20,5,False,1,4.327532768249512
1089-134686-0033.flac,16,20,9,False,0,4.424591064453125
1089-134686-0033.flac,16,20,5,False,10,3.286201238632202
1089-134686-0033.flac,16,20,9,False,2,4.206553936004639
1089-134686-0033.flac,16,20,9,True,0,4.383121013641357
1089-134686-0033.flac,16,20,9,False,7,3.5555624961853027
1089-134686-0033.flac,16,40,5,True,0,4.3110127449035645
1089-134686-0033.flac,16,20,9,False,3,3.8992700576782227
1089-134686-0033.flac,16,40,5,True,2,4.185884475708008
1089-134686-0033.flac,16,20,9,False,5,3.8978445529937744
1089-134686-0033.flac,16,40,5,True,3,3.3964836597442627
1089-134686-0033.flac,16,20,9,False,1,4.424591064453125
1089-134686-0033.flac,16,20,9,True,5,3.895587205886841
1089-134686-0033.flac,16,20,9,False,10,3.2163467407226562
1089-134686-0033.flac,16,40,5,True,10,2.336531400680542
1089-134686-0033.flac,16,40,5,True,7,2.9003326892852783
1089-134686-0033.flac,16,40,5,True,1,4.3110127449035645
1089-134686-0033.flac,16,20,9,True,10,3.4031693935394287
1089-134686-0033.flac,16,40,5,False,2,4.151439666748047
1089-134686-0033.flac,16,40,5,False,1,4.304848670959473
1089-134686-0033.flac,16,40,5,False,5,3.13521671295166
1089-134686-0033.flac,16,40,5,False,3,3.3419039249420166
1089-134686-0033.flac,16,40,5,False,7,2.881850481033325
1089-134686-0033.flac,16,40,5,True,5,3.180722236633301
1089-134686-0033.flac,16,40,5,False,0,4.304848670959473
1089-134686-0033.flac,16,40,9,True,3,3.3113746643066406
1089-134686-0033.flac,16,40,9,True,7,2.9449470043182373
1089-134686-0033.flac,16,40,9,True,5,3.0975728034973145
1089-134686-0033.flac,16,40,9,False,1,4.448981285095215
1089-134686-0033.flac,16,40,5,False,10,2.2377843856811523
1089-134686-0033.flac,16,40,9,False,2,4.286462306976318
1089-134686-0033.flac,16,40,9,True,1,4.391993522644043
1089-134686-0033.flac,16,40,9,True,0,4.391993522644043
1089-134686-0033.flac,16,40,9,False,3,3.352351665496826
1089-134686-0033.flac,16,40,9,False,7,2.9303197860717773
1089-134686-0033.flac,16,40,9,True,2,4.232344150543213
1089-134686-0033.flac,16,60,5,True,2,4.236926078796387
1089-134686-0033.flac,16,60,5,True,3,4.236926078796387
1089-134686-0033.flac,16,40,9,False,0,4.448981285095215
1089-134686-0033.flac,16,60,5,True,1,4.3500189781188965
1089-134686-0033.flac,16,40,9,False,5,3.133235216140747
1089-134686-0033.flac,16,60,5,True,0,4.3500189781188965
1089-134686-0033.flac,16,60,5,True,10,3.3826465606689453
1089-134686-0033.flac,16,60,5,False,1,4.310049057006836
1089-134686-0033.flac,16,40,9,True,10,2.3329732418060303
1089-134686-0033.flac,16,60,5,True,7,3.468425750732422
1089-134686-0033.flac,16,40,9,False,10,2.2731454372406006
1089-134686-0033.flac,16,60,5,True,5,4.236926078796387
1089-134686-0033.flac,16,60,5,False,3,4.233654975891113
1089-134686-0033.flac,16,60,5,False,0,4.310049057006836
1089-134686-0033.flac,16,60,5,False,10,3.548593282699585
1089-134686-0033.flac,16,60,9,True,0,4.33838415145874
1089-134686-0033.flac,16,60,9,True,1,4.33838415145874
1089-134686-0033.flac,16,60,9,True,2,4.2438178062438965
1089-134686-0033.flac,16,60,5,False,2,4.233654975891113
1089-134686-0033.flac,16,60,9,True,3,4.2438178062438965
1089-134686-0033.flac,16,60,9,True,5,4.2438178062438965
1089-134686-0033.flac,16,60,9,True,7,3.5649185180664062
1089-134686-0033.flac,16,60,5,False,7,3.638417959213257
1089-134686-0033.flac,16,60,5,False,5,4.233654975891113
1089-134686-0033.flac,16,60,9,False,3,4.345335006713867
1089-134686-0033.flac,24,20,5,True,0,4.388658046722412
1089-134686-0033.flac,16,60,9,False,5,4.345335006713867
1089-134686-0033.flac,24,20,5,True,2,4.1852312088012695
1089-134686-0033.flac,24,20,5,True,3,3.824815511703491
1089-134686-0033.flac,24,20,5,True,5,3.82316517829895
1089-134686-0033.flac,24,20,5,True,1,4.388658046722412
1089-134686-0033.flac,16,60,9,False,7,3.7748334407806396
1089-134686-0033.flac,16,60,9,False,10,3.635253667831421
1089-134686-0033.flac,24,20,5,True,10,3.0177321434020996
1089-134686-0033.flac,24,20,5,False,1,4.439011096954346
1089-134686-0033.flac,16,60,9,False,1,4.415411949157715
1089-134686-0033.flac,24,20,5,False,2,4.182644367218018
1089-134686-0033.flac,16,60,9,True,10,3.430370330810547
1089-134686-0033.flac,16,60,9,False,0,4.415411949157715
1089-134686-0033.flac,24,20,5,False,5,3.8016366958618164
1089-134686-0033.flac,24,20,5,False,7,3.2980809211730957
1089-134686-0033.flac,24,20,5,False,10,2.9413559436798096
1089-134686-0033.flac,24,20,5,False,0,4.439011096954346
1089-134686-0033.flac,16,60,9,False,2,4.345335006713867
1089-134686-0033.flac,24,20,5,True,7,3.331629514694214
1089-134686-0033.flac,24,20,5,False,3,3.80334210395813
1089-134686-0033.flac,24,20,9,True,1,4.516901016235352
1089-134686-0033.flac,24,20,9,True,2,4.280172824859619
1089-134686-0033.flac,24,20,9,True,5,3.952723503112793
1089-134686-0033.flac,24,20,9,True,7,3.60512375831604
1089-134686-0033.flac,24,20,9,True,0,4.516901016235352
1089-134686-0033.flac,24,20,9,False,1,4.509640693664551
1089-134686-0033.flac,24,20,9,False,3,3.983694076538086
1089-134686-0033.flac,24,40,5,True,1,4.388658046722412
1089-134686-0033.flac,24,20,9,False,2,4.279060363769531
1089-134686-0033.flac,24,40,5,True,0,4.388658046722412
1089-134686-0033.flac,24,20,9,True,3,3.9549834728240967
1089-134686-0033.flac,24,20,9,False,10,3.3359522819519043
1089-134686-0033.flac,24,20,9,False,5,3.9802558422088623
1089-134686-0033.flac,24,40,5,True,2,3.8939602375030518
1089-134686-0033.flac,24,40,5,True,7,2.6616756916046143
1089-134686-0033.flac,24,40,5,True,10,2.2357943058013916
1089-134686-0033.flac,24,20,9,True,10,3.511528730392456
1089-134686-0033.flac,24,40,5,False,0,4.439011096954346
1089-134686-0033.flac,24,20,9,False,0,4.509640693664551
1089-134686-0033.flac,24,40,5,False,1,4.439011096954346
1089-134686-0033.flac,24,20,9,False,7,3.5493643283843994
1089-134686-0033.flac,24,40,5,False,5,2.8099961280822754
1089-134686-0033.flac,24,40,5,False,10,2.1365458965301514
1089-134686-0033.flac,24,40,9,True,0,4.545576095581055
1089-134686-0033.flac,24,40,9,True,1,4.545576095581055
1089-134686-0033.flac,24,40,5,False,2,3.850212812423706
1089-134686-0033.flac,24,40,9,True,2,4.261847496032715
1089-134686-0033.flac,24,40,5,True,3,3.177000045776367
1089-134686-0033.flac,24,40,9,True,7,2.971553325653076
1089-134686-0033.flac,24,40,5,True,5,2.9384801387786865
1089-134686-0033.flac,24,40,9,True,5,3.1179146766662598
1089-134686-0033.flac,24,40,9,False,0,4.517120838165283
1089-134686-0033.flac,24,40,9,False,2,4.301188945770264
1089-134686-0033.flac,24,40,5,False,3,3.059972047805786
1089-134686-0033.flac,24,40,9,False,1,4.517120838165283
1089-134686-0033.flac,24,60,5,True,0,4.388654708862305
1089-134686-0033.flac,24,40,9,False,7,2.9636728763580322
1089-134686-0033.flac,24,40,9,False,5,3.1321094036102295
1089-134686-0033.flac,24,60,5,True,1,4.388654708862305
1089-134686-0033.flac,24,40,9,True,3,3.336127758026123
1089-134686-0033.flac,24,40,5,False,7,2.4278454780578613
1089-134686-0033.flac,24,60,5,True,3,4.100381374359131
1089-134686-0033.flac,24,60,5,True,10,3.770458221435547
1089-134686-0033.flac,24,60,5,False,0,4.438992023468018
1089-134686-0033.flac,24,60,5,True,2,4.100381374359131
1089-134686-0033.flac,24,60,5,False,2,4.122958183288574
1089-134686-0033.flac,24,40,9,True,10,2.374518871307373
1089-134686-0033.flac,24,60,5,False,3,4.122958183288574
1089-134686-0033.flac,24,60,5,True,7,3.875718832015991
1089-134686-0033.flac,24,60,5,False,5,4.122958183288574
1089-134686-0033.flac,24,60,5,True,5,4.100381374359131
1089-134686-0033.flac,24,60,5,False,7,3.814788341522217
1089-134686-0033.flac,24,60,5,False,10,3.717271327972412
1089-134686-0033.flac,24,40,9,False,10,2.323711395263672
1089-134686-0033.flac,24,60,9,True,1,4.532822608947754
1089-134686-0033.flac,24,60,9,True,2,4.425283432006836
1089-134686-0033.flac,24,40,9,False,3,3.355520725250244
1089-134686-0033.flac,24,60,9,True,7,3.727250099182129
1089-134686-0033.flac,24,60,9,False,0,4.490583419799805
1089-134686-0033.flac,24,60,9,True,5,4.425283432006836
1089-134686-0033.flac,24,60,5,False,1,4.438992023468018
1089-134686-0033.flac,24,60,9,False,2,4.382704257965088
1089-134686-0033.flac,24,60,9,False,3,4.382704257965088
1089-134686-0033.flac,32,20,5,True,0,4.513023376464844
1089-134686-0033.flac,24,60,9,False,1,4.490583419799805
1089-134686-0033.flac,24,60,9,False,5,4.382704257965088
1089-134686-0033.flac,32,20,5,True,1,4.513023376464844
1089-134686-0033.flac,32,20,5,True,2,4.275141716003418
1089-134686-0033.flac,24,60,9,True,0,4.532822608947754
1089-134686-0033.flac,24,60,9,True,3,4.425283432006836
1089-134686-0033.flac,32,20,5,True,3,3.93534779548645
1089-134686-0033.flac,32,20,5,False,0,4.503114223480225
1089-134686-0033.flac,24,60,9,True,10,3.5807437896728516
1089-134686-0033.flac,32,20,5,True,7,3.352099895477295
1089-134686-0033.flac,24,60,9,False,10,3.698030710220337
1089-134686-0033.flac,32,20,5,False,1,4.503114223480225
1089-134686-0033.flac,32,20,5,True,5,3.9290475845336914
1089-134686-0033.flac,32,20,5,False,2,4.231970310211182
1089-134686-0033.flac,24,60,9,False,7,3.8501620292663574
1089-134686-0033.flac,32,20,5,True,10,3.1331701278686523
1089-134686-0033.flac,32,20,5,False,5,3.851156234741211
1089-134686-0033.flac,32,20,5,False,7,3.2907087802886963
1089-134686-0033.flac,32,20,5,False,10,3.0246474742889404
1089-134686-0033.flac,32,20,9,True,0,4.575472831726074
1089-134686-0033.flac,32,20,5,False,3,3.8566761016845703
1089-134686-0033.flac,32,20,9,True,5,3.984103202819824
1089-134686-0033.flac,32,20,9,True,10,3.5351884365081787
1089-134686-0033.flac,32,20,9,False,0,4.573840618133545
1089-134686-0033.flac,32,20,9,False,2,4.295322418212891
1089-134686-0033.flac,32,20,9,False,1,4.573840618133545
1089-134686-0033.flac,32,40,5,True,0,4.513023376464844
1089-134686-0033.flac,32,20,9,True,2,4.301168441772461
1089-134686-0033.flac,32,20,9,False,10,3.3560128211975098
1089-134686-0033.flac,32,40,5,True,1,4.513023376464844
1089-134686-0033.flac,32,40,5,True,5,3.146965980529785
1089-134686-0033.flac,32,40,5,True,7,2.8524279594421387
1089-134686-0033.flac,32,20,9,True,1,4.575472831726074
1089-134686-0033.flac,32,20,9,True,3,3.9873390197753906
1089-134686-0033.flac,32,40,5,True,10,2.33371639251709
1089-134686-0033.flac,32,40,5,True,2,4.269938945770264
1089-134686-0033.flac,32,40,5,False,1,4.503114223480225
1089-134686-0033.flac,32,20,9,False,5,4.00033712387085
1089-134686-0033.flac,32,40,5,False,3,3.41044545173645
1089-134686-0033.flac,32,40,5,True,3,3.449130058288574
1089-134686-0033.flac,32,40,5,False,0,4.503114223480225
1089-134686-0033.flac,32,20,9,True,7,3.6100175380706787
1089-134686-0033.flac,32,20,9,False,3,4.003360271453857
1089-134686-0033.flac,32,40,5,False,10,2.323676824569702
1089-134686-0033.flac,32,20,9,False,7,3.5612924098968506
1089-134686-0033.flac,32,40,9,True,0,4.583395481109619
1089-134686-0033.flac,32,40,9,True,2,4.254133701324463
1089-134686-0033.flac,32,40,9,True,3,3.323625087738037
1089-134686-0033.flac,32,40,9,True,5,3.1011738777160645
1089-134686-0033.flac,32,40,5,False,2,4.374121189117432
1089-134686-0033.flac,32,40,9,True,7,2.9479095935821533
1089-134686-0033.flac,32,40,9,True,10,2.384573221206665
1089-134686-0033.flac,32,40,5,False,5,3.123328685760498
1089-134686-0033.flac,32,40,5,False,7,2.81512713432312
1089-134686-0033.flac,32,40,9,False,3,3.439685106277466
1089-134686-0033.flac,32,40,9,False,5,3.206768035888672
1089-134686-0033.flac,32,60,5,True,0,4.513023853302002
1089-134686-0033.flac,32,60,5,True,2,4.1748881340026855
1089-134686-0033.flac,32,40,9,False,10,2.3649063110351562
1089-134686-0033.flac,32,40,9,False,2,4.410616874694824
1089-134686-0033.flac,32,40,9,True,1,4.583395481109619
1089-134686-0033.flac,32,60,5,True,5,4.1748881340026855
1089-134686-0033.flac,32,60,5,True,10,3.7853000164031982
1089-134686-0033.flac,32,60,5,True,3,4.1748881340026855
1089-134686-0033.flac,32,60,5,True,7,3.855074882507324
1089-134686-0033.flac,32,60,5,False,1,4.503114700317383
1089-134686-0033.flac,32,40,9,False,7,3.0119006633758545
1089-134686-0033.flac,32,60,5,False,5,4.159588813781738
1089-134686-0033.flac,32,60,5,True,1,4.513023853302002
1089-134686-0033.flac,32,60,5,False,0,4.503114700317383
1089-134686-0033.flac,32,60,5,False,10,3.7452938556671143
1089-134686-0033.flac,32,40,9,False,1,4.583319664001465
1089-134686-0033.flac,32,60,5,False,7,3.831552028656006
1089-134686-0033.flac,32,40,9,False,0,4.583319664001465
1089-134686-0033.flac,32,60,5,False,3,4.159588813781738
1089-134686-0033.flac,32,60,9,True,1,4.5881781578063965
1089-134686-0033.flac,32,60,5,False,2,4.159588813781738
1089-134686-0033.flac,32,60,9,True,7,3.6862616539001465
1089-134686-0033.flac,32,60,9,False,1,4.584330081939697
1089-134686-0033.flac,32,60,9,True,10,3.57766056060791
1089-134686-0033.flac,32,60,9,False,3,4.3910136222839355
1089-134686-0033.flac,32,60,9,False,2,4.3910136222839355
1089-134686-0033.flac,32,60,9,True,2,4.371734142303467
1089-134686-0033.flac,48,20,5,True,1,4.580989837646484
1089-134686-0033.flac,32,60,9,True,3,4.371734142303467
1089-134686-0033.flac,32,60,9,False,10,3.581812858581543
1089-134686-0033.flac,48,20,5,True,3,3.9629018306732178
1089-134686-0033.flac,32,60,9,True,0,4.5881781578063965
1089-134686-0033.flac,48,20,5,True,0,4.580989837646484
1089-134686-0033.flac,48,20,5,True,2,4.307732105255127
1089-134686-0033.flac,32,60,9,True,5,4.371734142303467
1089-134686-0033.flac,32,60,9,False,0,4.584330081939697
1089-134686-0033.flac,48,20,5,True,7,3.3498973846435547
1089-134686-0033.flac,48,20,5,True,5,3.921584129333496
1089-134686-0033.flac,48,20,5,False,0,4.592930316925049
1089-134686-0033.flac,48,20,5,True,10,3.234055280685425
1089-134686-0033.flac,32,60,9,False,7,3.69685959815979
1089-134686-0033.flac,48,20,5,False,2,4.269404888153076
1089-134686-0033.flac,32,60,9,False,5,4.3910136222839355
1089-134686-0033.flac,48,20,5,False,3,3.9002089500427246
1089-134686-0033.flac,48,20,5,False,1,4.592930316925049
1089-134686-0033.flac,48,20,5,False,7,3.303370237350464
1089-134686-0033.flac,48,20,5,False,5,3.8609330654144287
1089-134686-0033.flac,48,20,9,True,7,3.606024742126465
1089-134686-0033.flac,48,20,5,False,10,2.966449737548828
1089-134686-0033.flac,48,20,9,True,2,4.311691761016846
1089-134686-0033.flac,48,20,9,False,0,4.612865447998047
1089-134686-0033.flac,48,20,9,True,10,3.535540819168091
1089-134686-0033.flac,48,20,9,False,1,4.612865447998047
1089-134686-0033.flac,48,20,9,False,7,3.5648980140686035
1089-134686-0033.flac,48,20,9,True,5,3.9893767833709717
1089-134686-0033.flac,48,20,9,True,0,4.618532657623291
1089-134686-0033.flac,48,40,5,True,0,4.580989837646484
1089-134686-0033.flac,48,20,9,False,10,3.383432626724243
1089-134686-0033.flac,48,20,9,False,3,3.9838528633117676
1089-134686-0033.flac,48,40,5,True,3,3.464479684829712
1089-134686-0033.flac,48,40,5,True,1,4.580989837646484
1089-134686-0033.flac,48,40,5,True,10,2.691601514816284
1089-134686-0033.flac,48,20,9,True,1,4.618532657623291
1089-134686-0033.flac,48,20,9,True,3,3.9923644065856934
1089-134686-0033.flac,48,40,5,False,1,4.592930316925049
1089-134686-0033.flac,48,40,5,True,5,3.1628034114837646
1089-134686-0033.flac,48,40,5,False,3,3.4152278900146484
1089-134686-0033.flac,48,40,5,False,5,3.1347615718841553
1089-134686-0033.flac,48,40,5,False,2,4.308172702789307
1089-134686-0033.flac,48,20,9,False,2,4.305832386016846
1089-134686-0033.flac,48,40,5,True,2,4.28551721572876
1089-134686-0033.flac,48,20,9,False,5,3.9811673164367676
1089-134686-0033.flac,48,40,5,False,10,2.443770408630371
1089-134686-0033.flac,48,40,5,True,7,2.8215572834014893
1089-134686-0033.flac,48,40,5,False,7,2.8129141330718994
1089-134686-0033.flac,48,40,9,True,1,4.60996675491333
1089-134686-0033.flac,48,40,5,False,0,4.592930316925049
1089-134686-0033.flac,48,40,9,True,5,3.101483106613159
1089-134686-0033.flac,48,40,9,True,7,2.9711804389953613
1089-134686-0033.flac,48,40,9,False,0,4.6188764572143555
1089-134686-0033.flac,48,40,9,True,0,4.60996675491333
1089-134686-0033.flac,48,40,9,False,3,3.3193817138671875
1089-134686-0033.flac,48,40,9,True,10,2.396235466003418
1089-134686-0033.flac,48,60,5,True,1,4.580991268157959
1089-134686-0033.flac,48,60,5,True,0,4.580991268157959
1089-134686-0033.flac,48,60,5,True,3,4.199686050415039
1089-134686-0033.flac,48,40,9,False,10,2.3471951484680176
1089-134686-0033.flac,48,40,9,True,3,3.3297476768493652
1089-134686-0033.flac,48,40,9,False,1,4.6188764572143555
1089-134686-0033.flac,48,60,5,True,10,3.8034045696258545
1089-134686-0033.flac,48,40,9,False,7,2.932661533355713
1089-134686-0033.flac,48,60,5,False,0,4.592927932739258
1089-134686-0033.flac,48,60,5,False,1,4.592927932739258
1089-134686-0033.flac,48,60,5,False,2,4.1995930671691895
1089-134686-0033.flac,48,40,9,True,2,4.2484636306762695
1089-134686-0033.flac,48,60,5,False,5,4.1995930671691895
1089-134686-0033.flac,48,60,5,False,7,3.9003400802612305
1089-134686-0033.flac,48,40,9,False,2,4.267925262451172
1089-134686-0033.flac,48,60,5,True,7,3.8781635761260986
1089-134686-0033.flac,48,60,5,False,10,3.8084733486175537
1089-134686-0033.flac,48,60,5,True,2,4.199686050415039
1089-134686-0033.flac,48,60,5,True,5,4.199686050415039
1089-134686-0033.flac,48,60,9,True,0,4.611751079559326
1089-134686-0033.flac,48,60,9,True,2,4.4526686668396
1089-134686-0033.flac,48,40,9,False,5,3.0940001010894775
1089-134686-0033.flac,48,60,9,True,3,4.4526686668396
1089-134686-0033.flac,48,60,5,False,3,4.1995930671691895
1089-134686-0033.flac,48,60,9,True,5,4.4526686668396
1089-134686-0033.flac,48,60,9,False,0,4.602840423583984
1089-134686-0033.flac,48,60,9,False,1,4.602840423583984
1089-134686-0033.flac,48,60,9,True,7,3.7691001892089844
1089-134686-0033.flac,48,60,9,False,3,4.431985855102539
1089-134686-0031.flac,8,20,5,True,0,3.3372230529785156
1089-134686-0033.flac,48,60,9,True,1,4.611751079559326
1089-134686-0031.flac,8,20,5,True,1,3.2879066467285156
1089-134686-0033.flac,48,60,9,False,10,3.60971999168396
1089-134686-0031.flac,8,20,5,True,3,3.0231926441192627
1089-134686-0033.flac,48,60,9,False,2,4.431985855102539
1089-134686-0033.flac,48,60,9,False,5,4.431985855102539
1089-134686-0033.flac,48,60,9,True,10,3.656329870223999
1089-134686-0031.flac,8,20,5,False,0,3.356752395629883
1089-134686-0031.flac,8,20,5,False,1,3.2728309631347656
1089-134686-0033.flac,48,60,9,False,7,3.7166435718536377
1089-134686-0031.flac,8,20,5,True,5,2.8887455463409424
1089-134686-0031.flac,8,20,5,False,3,2.8894190788269043
1089-134686-0031.flac,8,20,5,False,5,2.7033917903900146
1089-134686-0031.flac,8,20,5,False,7,2.4097650051116943
1089-134686-0031.flac,8,20,5,True,2,3.2845451831817627
1089-134686-0031.flac,8,20,9,True,0,3.456557035446167
1089-134686-0031.flac,8,20,5,False,10,2.313211441040039
1089-134686-0031.flac,8,20,5,True,7,2.5272481441497803
1089-134686-0031.flac,8,20,5,False,2,3.288167715072632
1089-134686-0031.flac,8,20,9,True,5,2.973177433013916
1089-134686-0031.flac,8,20,9,True,2,3.3954923152923584
1089-134686-0031.flac,8,20,9,True,3,3.1132354736328125
1089-134686-0031.flac,8,20,5,True,10,2.449794292449951
1089-134686-0031.flac,8,20,9,True,10,2.4832513332366943
1089-134686-0031.flac,8,20,9,False,3,3.087073802947998
1089-134686-0031.flac,8,20,9,False,10,2.382821559906006
1089-134686-0031.flac,8,20,9,False,7,2.516317367553711
1089-134686-0031.flac,8,20,9,False,5,2.951282024383545
1089-134686-0031.flac,8,20,9,True,7,2.6922247409820557
1089-134686-0031.flac,8,20,9,False,1,3.4144062995910645
1089-134686-0031.flac,8,40,5,True,0,3.4646389484405518
1089-134686-0031.flac,8,40,5,True,7,2.7236292362213135
1089-134686-0031.flac,8,40,5,True,10,2.588214635848999
1089-134686-0031.flac,8,40,5,False,0,3.481153726577759
1089-134686-0031.flac,8,20,9,True,1,3.3883273601531982
1089-134686-0031.flac,8,40,5,False,2,3.405686855316162
1089-134686-0031.flac,8,40,5,False,5,2.792616605758667
1089-134686-0031.flac,8,20,9,False,0,3.5019125938415527
1089-134686-0031.flac,8,20,9,False,2,3.4418022632598877
1089-134686-0031.flac,8,40,5,True,2,3.3904130458831787
1089-134686-0031.flac,8,40,5,False,3,3.105234146118164
1089-134686-0031.flac,8,40,5,False,7,2.8533828258514404
1089-134686-0031.flac,8,40,5,False,10,2.7479758262634277
1089-134686-0031.flac,8,40,5,True,1,3.4646389484405518
1089-134686-0031.flac,8,40,5,True,5,2.9050633907318115
1089-134686-0031.flac,8,40,9,True,1,3.568188428878784
1089-134686-0031.flac,8,40,9,True,0,3.568188428878784
1089-134686-0031.flac,8,40,5,True,3,3.2386021614074707
1089-134686-0031.flac,8,40,9,True,2,3.486274003982544
1089-134686-0031.flac,8,40,5,False,1,3.481153726577759
1089-134686-0031.flac,8,40,9,True,5,3.021914482116699
1089-134686-0031.flac,8,40,9,True,7,2.905710458755493
1089-134686-0031.flac,8,40,9,False,2,3.526569128036499
1089-134686-0031.flac,8,40,9,True,3,3.3624236583709717
1089-134686-0031.flac,8,60,5,True,1,3.3447911739349365
1089-134686-0031.flac,8,40,9,False,10,2.7453291416168213
1089-134686-0031.flac,8,60,5,True,2,3.184673547744751
1089-134686-0031.flac,8,60,5,True,3,3.0996336936950684
